선거구명 전체,시도명,선거구명,읍면동명,투표구명,선거인수,투표수,당선 정당,당선 이름,당선 득표,차선 정당,차선 이름,차선 득표,기타,계,무효투표수,기권수
경기 광명시갑,경기,광명시갑,광명3동,광명3동제3투,2572,1365,더불어민주당,임오경,569,미래통합당,양주상,572,112.0,1339,26,1207
경기 광명시갑,경기,광명시갑,광명4동,소계,12304,7832,더불어민주당,임오경,3522,미래통합당,양주상,2971,705.0,7749,83,4472
경기 광명시갑,경기,광명시갑,광명4동,관내사전투표,2844,2844,더불어민주당,임오경,1465,미래통합당,양주상,904,227.0,2821,23,0
경기 광명시갑,경기,광명시갑,광명4동,광명4동제1투,2687,1224,더불어민주당,임오경,468,미래통합당,양주상,508,140.0,1207,17,1463
경기 광명시갑,경기,광명시갑,광명4동,광명4동제2투,2571,1282,더불어민주당,임오경,578,미래통합당,양주상,467,136.0,1264,18,1289
경기 광명시갑,경기,광명시갑,광명4동,광명4동제3투,4202,2482,더불어민주당,임오경,1011,미래통합당,양주상,1092,202.0,2457,25,1720
경기 광명시갑,경기,광명시갑,광명5동,소계,12021,7662,더불어민주당,임오경,3526,미래통합당,양주상,2825,665.0,7577,85,4359
경기 광명시갑,경기,광명시갑,광명5동,관내사전투표,2513,2513,더불어민주당,임오경,1360,미래통합당,양주상,766,174.0,2490,23,0
경기 광명시갑,경기,광명시갑,광명5동,광명5동제1투,3217,1662,더불어민주당,임오경,661,미래통합당,양주상,695,175.0,1635,27,1555
경기 광명시갑,경기,광명시갑,광명5동,광명5동제2투,3337,1963,더불어민주당,임오경,845,미래통합당,양주상,782,171.0,1947,16,1374
경기 광명시갑,경기,광명시갑,광명5동,광명5동제3투,2954,1524,더불어민주당,임오경,660,미래통합당,양주상,582,145.0,1505,19,1430
경기 광명시갑,경기,광명시갑,광명6동,소계,8983,6044,더불어민주당,임오경,2714,미래통합당,양주상,2342,490.0,5983,61,2939
경기 광명시갑,경기,광명시갑,광명6동,관내사전투표,2267,2267,더불어민주당,임오경,1155,미래통합당,양주상,760,170.0,2242,25,0
경기 광명시갑,경기,광명시갑,광명6동,광명6동제1투,2361,1387,더불어민주당,임오경,603,미래통합당,양주상,550,123.0,1380,7,974
경기 광명시갑,경기,광명시갑,광명6동,광명6동제2투,1839,1044,더불어민주당,임오경,425,미래통합당,양주상,433,87.0,1030,14,795
경기 광명시갑,경기,광명시갑,광명6동,광명6동제3투,2045,1073,더불어민주당,임오경,447,미래통합당,양주상,433,101.0,1064,9,972
경기 광명시갑,경기,광명시갑,광명6동,광명6동제4투,471,273,더불어민주당,임오경,84,미래통합당,양주상,166,9.0,267,6,198
경기 광명시갑,경기,광명시갑,광명7동,소계,13720,8612,더불어민주당,임오경,3999,미래통합당,양주상,3160,714.0,8534,78,5108
경기 광명시갑,경기,광명시갑,광명7동,관내사전투표,2609,2609,더불어민주당,임오경,1400,미래통합당,양주상,827,192.0,2595,14,0
경기 광명시갑,경기,광명시갑,광명7동,광명7동제1투,1795,895,더불어민주당,임오경,414,미래통합당,양주상,331,81.0,889,6,900
경기 광명시갑,경기,광명시갑,광명7동,광명7동제2투,2499,1395,더불어민주당,임오경,566,미래통합당,양주상,580,119.0,1383,12,1104
경기 광명시갑,경기,광명시갑,광명7동,광명7동제3투,1572,809,더불어민주당,임오경,342,미래통합당,양주상,319,66.0,796,13,763
경기 광명시갑,경기,광명시갑,광명7동,광명7동제4투,2433,1409,더불어민주당,임오경,590,미래통합당,양주상,566,122.0,1396,13,1024
경기 광명시갑,경기,광명시갑,광명7동,광명7동제5투,2812,1495,더불어민주당,임오경,687,미래통합당,양주상,537,134.0,1475,20,1317
경기 광명시갑,경기,광명시갑,철산1동,소계,9979,7064,더불어민주당,임오경,3485,미래통합당,양주상,2455,599.0,6990,74,2915
경기 광명시갑,경기,광명시갑,철산1동,관내사전투표,3185,3185,더불어민주당,임오경,1778,미래통합당,양주상,973,222.0,3164,21,0
경기 광명시갑,경기,광명시갑,철산1동,철산1동제1투,2618,1509,더불어민주당,임오경,675,미래통합당,양주상,564,149.0,1494,15,1109
경기 광명시갑,경기,광명시갑,철산1동,철산1동제2투,1366,715,더불어민주당,임오경,311,미래통합당,양주상,278,65.0,700,15,651
경기 광명시갑,경기,광명시갑,철산1동,철산1동제3투,2810,1655,더불어민주당,임오경,721,미래통합당,양주상,640,163.0,1632,23,1155
경기 광명시갑,경기,광명시갑,철산2동,소계,11213,6948,더불어민주당,임오경,3105,미래통합당,양주상,2563,707.0,6862,86,4265
경기 광명시갑,경기,광명시갑,철산2동,관내사전투표,2442,2441,더불어민주당,임오경,1291,미래통합당,양주상,702,254.0,2421,20,1
경기 광명시갑,경기,광명시갑,철산2동,철산2동제1투,2765,1603,더불어민주당,임오경,617,미래통합당,양주상,721,141.0,1580,23,1162
경기 광명시갑,경기,광명시갑,철산2동,철산2동제2투,2330,1191,더불어민주당,임오경,564,미래통합당,양주상,430,112.0,1178,13,1139
경기 광명시갑,경기,광명시갑,철산2동,철산2동제3투,1140,501,더불어민주당,임오경,187,미래통합당,양주상,213,48.0,492,9,639
경기 광명시갑,경기,광명시갑,철산2동,철산2동제4투,2536,1212,더불어민주당,임오경,446,미래통합당,양주상,497,152.0,1191,21,1324
경기 광명시갑,경기,광명시갑,철산3동,소계,25069,18779,더불어민주당,임오경,8610,미래통합당,양주상,7486,1193.0,18648,131,6290
경기 광명시갑,경기,광명시갑,철산3동,관내사전투표,5586,5586,더불어민주당,임오경,3045,미래통합당,양주상,1826,294.0,5566,20,0
경기 광명시갑,경기,광명시갑,철산3동,철산3동제1투,2221,1563,더불어민주당,임오경,615,미래통합당,양주상,693,110.0,1549,14,658
경기 광명시갑,경기,광명시갑,철산3동,철산3동제2투,2225,1535,더불어민주당,임오경,570,미래통합당,양주상,690,125.0,1525,10,690
경기 광명시갑,경기,광명시갑,철산3동,철산3동제3투,1047,559,더불어민주당,임오경,250,미래통합당,양주상,200,47.0,551,8,488
경기 광명시갑,경기,광명시갑,철산3동,철산3동제4투,3074,1840,더불어민주당,임오경,767,미래통합당,양주상,785,140.0,1826,14,1234
경기 광명시갑,경기,광명시갑,철산3동,철산3동제5투,1062,637,더불어민주당,임오경,286,미래통합당,양주상,264,40.0,632,5,425
경기 광명시갑,경기,광명시갑,철산3동,철산3동제6투,3173,2206,더불어민주당,임오경,993,미래통합당,양주상,894,139.0,2187,19,967
경기 광명시갑,경기,광명시갑,철산3동,철산3동제7투,1796,1331,더불어민주당,임오경,590,미래통합당,양주상,542,87.0,1319,12,465
경기 광명시갑,경기,광명시갑,철산3동,철산3동제8투,2363,1721,더불어민주당,임오경,729,미래통합당,양주상,786,95.0,1705,16,642
경기 광명시갑,경기,광명시갑,철산3동,철산3동제9투,2522,1801,더불어민주당,임오경,765,미래통합당,양주상,806,116.0,1788,13,721
경기 광명시갑,경기,광명시갑,철산4동,소계,10886,7582,더불어민주당,임오경,3924,미래통합당,양주상,2446,593.0,7501,81,3304
경기 광명시갑,경기,광명시갑,철산4동,관내사전투표,2748,2747,더불어민주당,임오경,1640,미래통합당,양주상,719,180.0,2718,29,1
경기 광명시갑,경기,광명시갑,철산4동,철산4동제1투,2222,1017,더불어민주당,임오경,453,미래통합당,양주상,383,95.0,1008,9,1205
경기 광명시갑,경기,광명시갑,철산4동,철산4동제2투,1710,1087,더불어민주당,임오경,528,미래통합당,양주상,367,116.0,1079,8,623
경기 광명시갑,경기,광명시갑,철산4동,철산4동제3투,2189,1526,더불어민주당,임오경,745,미래통합당,양주상,552,92.0,1505,21,663
경기 광명시갑,경기,광명시갑,철산4동,철산4동제4투,2017,1205,더불어민주당,임오경,558,미래통합당,양주상,425,110.0,1191,14,812
